,age,time_since_last_disturbance,last_disturbance_type,identifier,timestep,area,Species
8367,18,1,2,60,174,305.9999999999673,CF
8368,19,2,2,61,174,1.8990808925422526e-11,CF
8369,18,1,2,62,174,1.1245004927218105e-11,CF
8370,19,2,2,63,174,1.4551915228366852e-11,CF
8371,19,2,2,64,174,3.637978807091712e-12,CF
8372,18,1,2,65,174,306.00000000000034,CF
8373,18,1,2,66,174,1.4166667838821399e-11,CF
8374,19,2,2,67,174,3.6350922272274282e-12,CF
8375,18,1,2,68,174,3.637978807091712e-12,CF
8376,19,2,2,69,174,3.637978807091713e-12,CF
8377,18,1,2,70,174,305.99999999989086,CF
8378,19,2,2,71,174,305.99999999997453,CF
8379,19,2,2,72,174,305.9999999998872,CF
8380,18,1,2,73,174,2.1844526187918356e-11,CF
8381,19,2,2,74,174,305.9999999999744,CF
8382,19,2,2,75,174,2.9114710642372607e-11,CF
8383,19,2,2,76,174,3.637978807091713e-12,CF
8384,18,1,2,77,174,4.069633519066002e-11,CF
8385,19,1,2,78,174,3.635092227227342e-12,CF
8386,205,205,1,1,175,6752.6,MF
8387,225,225,1,2,175,26295.0,BL
8388,19,2,2,3,175,18328.000000000087,CF
8389,20,1,2,4,175,19246.000000000004,CF
8390,19,2,2,5,175,2.9103830456733704e-11,CF
8391,20,1,2,6,175,3.637978807091713e-12,CF
8392,19,2,2,7,175,3.637978807091713e-12,CF
8393,20,1,2,8,175,3.637978807091713e-12,CF
8394,19,2,2,9,175,3.637978807091713e-12,CF
8395,20,1,2,10,175,3.637978807091713e-12,CF
8396,19,2,2,11,175,1.0913936421275137e-11,CF
8397,20,1,2,12,175,3.637978807091713e-12,CF
8398,19,2,2,13,175,7.275957614183426e-12,CF
8399,20,1,2,14,175,3.637978807091713e-12,CF
8400,19,2,2,15,175,3.637978807091713e-12,CF
8401,20,1,2,16,175,1.0913936421275139e-11,CF
8402,19,2,2,17,175,1.4551915228366852e-11,CF
8403,20,1,2,18,175,3.637978807091713e-12,CF
8404,19,2,2,19,175,1.4551915228366852e-11,CF
8405,19,2,2,20,175,3.637978807091713e-12,CF
8406,18,18,1,21,175,3.637978807091713e-12,CF
8407,20,1,2,22,175,7.275957614183426e-12,CF
8408,19,2,2,23,175,7.275957614183426e-12,CF
8409,20,1,2,24,175,1.4551915228366852e-11,CF
8410,19,2,2,25,175,3.637978807091713e-12,CF
8411,20,1,2,26,175,1.8189894035458565e-11,CF
8412,18,18,1,27,175,3.637978807091713e-12,CF
8413,20,1,2,28,175,4.552358490173006e-12,CF
8414,19,2,2,29,175,305.99999999997453,CF
8415,20,1,2,30,175,1.0913936421275139e-11,CF
8416,20,1,2,31,175,3.2741809263825417e-11,CF
8417,19,2,2,32,175,305.99999999996,CF
8418,20,1,2,33,175,4.409361764601273e-12,CF
8419,20,1,2,34,175,1.0550138540565968e-10,CF
8420,20,1,2,35,175,3.974820472762943e-12,CF
8421,19,2,2,36,175,9.822542779147625e-11,CF
8422,19,2,2,37,175,3.637978807091713e-12,CF
8423,19,2,2,38,175,305.9999999999953,CF
8424,20,1,2,39,175,3.635092227227601e-12,CF
8425,19,2,2,40,175,3.637978807091713e-12,CF
8426,20,1,2,41,175,305.9999999999966,CF
8427,20,1,2,42,175,7.270184454455116e-12,CF
8428,19,2,2,43,175,305.9999999999893,CF
8429,20,1,2,44,175,305.99999999996726,CF
8430,20,1,2,45,175,305.99999999994543,CF
8431,19,2,2,46,175,305.9999999999827,CF
8432,20,1,2,47,175,306.0000000000002,CF
8433,20,1,2,48,175,4.722222612940658e-12,CF
8434,20,1,2,49,175,3.2274183325852877e-12,CF
8435,19,2,2,50,175,3.637978807091713e-12,CF
8436,20,1,2,51,175,3.6350922272276443e-12,CF
8437,19,2,2,52,175,305.99999999996845,CF
8438,19,2,2,53,175,305.99999999998624,CF
8439,20,1,2,54,175,305.9999999999782,CF
8440,19,2,2,55,175,305.9999999999817,CF
8441,18,18,1,56,175,305.999999999993,CF
8442,20,1,2,57,175,3.637978807091713e-12,CF
8443,19,2,2,58,175,305.99999999991167,CF
8444,20,1,2,59,175,305.9999999999345,CF
8445,19,2,2,60,175,305.9999999999673,CF
8446,20,1,2,61,175,1.8990808925422526e-11,CF
8447,19,2,2,62,175,1.1245004927218105e-11,CF
8448,20,1,2,63,175,1.4551915228366852e-11,CF
8449,20,1,2,64,175,3.637978807091712e-12,CF
8450,19,2,2,65,175,306.00000000000034,CF
8451,19,2,2,66,175,1.4166667838821399e-11,CF
8452,20,1,2,67,175,3.6350922272274282e-12,CF
8453,19,2,2,68,175,3.637978807091712e-12,CF
8454,20,1,2,69,175,3.637978807091713e-12,CF
8455,19,2,2,70,175,305.99999999989086,CF
8456,20,1,2,71,175,305.99999999997453,CF
8457,20,1,2,72,175,305.9999999998872,CF
8458,19,2,2,73,175,2.1844526187918356e-11,CF
8459,20,1,2,74,175,305.9999999999744,CF
8460,20,1,2,75,175,2.9114710642372607e-11,CF
8461,20,1,2,76,175,3.637978807091713e-12,CF
8462,19,2,2,77,175,4.069633519066002e-11,CF
8463,20,2,2,78,175,3.635092227227342e-12,CF
8464,206,206,1,1,176,6752.6,MF
8465,226,226,1,2,176,26295.0,BL
8466,20,1,2,3,176,18328.000000000087,CF
8467,21,2,2,4,176,19246.000000000004,CF
8468,20,1,2,5,176,2.9103830456733704e-11,CF
8469,21,2,2,6,176,3.637978807091713e-12,CF
8470,20,1,2,7,176,3.637978807091713e-12,CF
8471,21,2,2,8,176,3.637978807091713e-12,CF
8472,20,1,2,9,176,3.637978807091713e-12,CF
8473,21,2,2,10,176,3.637978807091713e-12,CF
8474,20,1,2,11,176,1.0913936421275137e-11,CF
8475,21,2,2,12,176,3.637978807091713e-12,CF
8476,20,1,2,13,176,7.275957614183426e-12,CF
8477,21,2,2,14,176,3.637978807091713e-12,CF
8478,20,1,2,15,176,3.637978807091713e-12,CF
8479,21,2,2,16,176,1.0913936421275139e-11,CF
8480,20,1,2,17,176,1.4551915228366852e-11,CF
8481,21,2,2,18,176,3.637978807091713e-12,CF
8482,20,1,2,19,176,1.4551915228366852e-11,CF
8483,20,1,2,20,176,3.637978807091713e-12,CF
8484,19,19,1,21,176,3.637978807091713e-12,CF
8485,21,2,2,22,176,7.275957614183426e-12,CF
8486,20,1,2,23,176,7.275957614183426e-12,CF
8487,21,2,2,24,176,1.4551915228366852e-11,CF
8488,20,1,2,25,176,3.637978807091713e-12,CF
8489,21,2,2,26,176,1.8189894035458565e-11,CF
8490,19,19,1,27,176,3.637978807091713e-12,CF
8491,21,2,2,28,176,4.552358490173006e-12,CF
8492,20,1,2,29,176,305.99999999997453,CF
8493,21,2,2,30,176,1.0913936421275139e-11,CF
8494,21,2,2,31,176,3.2741809263825417e-11,CF
8495,20,1,2,32,176,305.99999999996,CF
8496,21,2,2,33,176,4.409361764601273e-12,CF
8497,21,2,2,34,176,1.0550138540565968e-10,CF
8498,21,2,2,35,176,3.974820472762943e-12,CF
8499,20,1,2,36,176,9.822542779147625e-11,CF
8500,20,1,2,37,176,3.637978807091713e-12,CF
8501,20,1,2,38,176,305.9999999999953,CF
8502,21,2,2,39,176,3.635092227227601e-12,CF
8503,20,1,2,40,176,3.637978807091713e-12,CF
8504,21,2,2,41,176,305.9999999999966,CF
8505,21,2,2,42,176,7.270184454455116e-12,CF
8506,20,1,2,43,176,305.9999999999893,CF
8507,21,2,2,44,176,305.99999999996726,CF
8508,21,2,2,45,176,305.99999999994543,CF
8509,20,1,2,46,176,305.9999999999827,CF
8510,21,2,2,47,176,306.0000000000002,CF
8511,21,2,2,48,176,4.722222612940658e-12,CF
8512,21,2,2,49,176,3.2274183325852877e-12,CF
8513,20,1,2,50,176,3.637978807091713e-12,CF
8514,21,2,2,51,176,3.6350922272276443e-12,CF
8515,20,1,2,52,176,305.99999999996845,CF
8516,20,1,2,53,176,305.99999999998624,CF
8517,21,2,2,54,176,305.9999999999782,CF
8518,20,1,2,55,176,305.9999999999817,CF
8519,19,19,1,56,176,305.999999999993,CF
8520,21,2,2,57,176,3.637978807091713e-12,CF
8521,20,1,2,58,176,305.99999999991167,CF
8522,21,2,2,59,176,305.9999999999345,CF
8523,20,1,2,60,176,305.9999999999673,CF
8524,21,2,2,61,176,1.8990808925422526e-11,CF
8525,20,1,2,62,176,1.1245004927218105e-11,CF
8526,21,2,2,63,176,1.4551915228366852e-11,CF
8527,21,2,2,64,176,3.637978807091712e-12,CF
8528,20,1,2,65,176,306.00000000000034,CF
8529,20,1,2,66,176,1.4166667838821399e-11,CF
8530,21,2,2,67,176,3.6350922272274282e-12,CF
8531,20,1,2,68,176,3.637978807091712e-12,CF
8532,21,2,2,69,176,3.637978807091713e-12,CF
8533,20,1,2,70,176,305.99999999989086,CF
8534,21,2,2,71,176,305.99999999997453,CF
8535,21,2,2,72,176,305.9999999998872,CF
8536,20,1,2,73,176,2.1844526187918356e-11,CF
8537,21,2,2,74,176,305.9999999999744,CF
8538,21,2,2,75,176,2.9114710642372607e-11,CF
8539,21,2,2,76,176,3.637978807091713e-12,CF
8540,20,1,2,77,176,4.069633519066002e-11,CF
8541,21,1,2,78,176,3.635092227227342e-12,CF
8542,207,207,1,1,177,6752.6,MF
8543,227,227,1,2,177,26295.0,BL
8544,21,2,2,3,177,18328.000000000087,CF
8545,22,1,2,4,177,19246.000000000004,CF
8546,21,2,2,5,177,2.9103830456733704e-11,CF
8547,22,1,2,6,177,3.637978807091713e-12,CF
8548,21,2,2,7,177,3.637978807091713e-12,CF
8549,22,1,2,8,177,3.637978807091713e-12,CF
8550,21,2,2,9,177,3.637978807091713e-12,CF
8551,22,1,2,10,177,3.637978807091713e-12,CF
8552,21,2,2,11,177,1.0913936421275137e-11,CF
8553,22,1,2,12,177,3.637978807091713e-12,CF
8554,21,2,2,13,177,7.275957614183426e-12,CF
8555,22,1,2,14,177,3.637978807091713e-12,CF
8556,21,2,2,15,177,3.637978807091713e-12,CF
8557,22,1,2,16,177,1.0913936421275139e-11,CF
8558,21,2,2,17,177,1.4551915228366852e-11,CF
8559,22,1,2,18,177,3.637978807091713e-12,CF
8560,21,2,2,19,177,1.4551915228366852e-11,CF
8561,21,2,2,20,177,3.637978807091713e-12,CF
8562,20,20,1,21,177,3.637978807091713e-12,CF
8563,22,1,2,22,177,7.275957614183426e-12,CF
8564,21,2,2,23,177,7.275957614183426e-12,CF
8565,22,1,2,24,177,1.4551915228366852e-11,CF
8566,21,2,2,25,177,3.637978807091713e-12,CF
8567,22,1,2,26,177,1.8189894035458565e-11,CF
8568,20,20,1,27,177,3.637978807091713e-12,CF
8569,22,1,2,28,177,4.552358490173006e-12,CF
8570,21,2,2,29,177,305.99999999997453,CF
8571,22,1,2,30,177,1.0913936421275139e-11,CF
8572,22,1,2,31,177,3.2741809263825417e-11,CF
8573,21,2,2,32,177,305.99999999996,CF
8574,22,1,2,33,177,4.409361764601273e-12,CF
8575,22,1,2,34,177,1.0550138540565968e-10,CF
8576,22,1,2,35,177,3.974820472762943e-12,CF
8577,21,2,2,36,177,9.822542779147625e-11,CF
8578,21,2,2,37,177,3.637978807091713e-12,CF
8579,21,2,2,38,177,305.9999999999953,CF
8580,22,1,2,39,177,3.635092227227601e-12,CF
8581,21,2,2,40,177,3.637978807091713e-12,CF
8582,22,1,2,41,177,305.9999999999966,CF
8583,22,1,2,42,177,7.270184454455116e-12,CF
8584,21,2,2,43,177,305.9999999999893,CF
8585,22,1,2,44,177,305.99999999996726,CF
8586,22,1,2,45,177,305.99999999994543,CF
8587,21,2,2,46,177,305.9999999999827,CF
8588,22,1,2,47,177,306.0000000000002,CF
8589,22,1,2,48,177,4.722222612940658e-12,CF
8590,22,1,2,49,177,3.2274183325852877e-12,CF
8591,21,2,2,50,177,3.637978807091713e-12,CF
8592,22,1,2,51,177,3.6350922272276443e-12,CF
8593,21,2,2,52,177,305.99999999996845,CF
8594,21,2,2,53,177,305.99999999998624,CF
8595,22,1,2,54,177,305.9999999999782,CF
8596,21,2,2,55,177,305.9999999999817,CF
8597,20,20,1,56,177,305.999999999993,CF
8598,22,1,2,57,177,3.637978807091713e-12,CF
8599,21,2,2,58,177,305.99999999991167,CF
8600,22,1,2,59,177,305.9999999999345,CF
8601,21,2,2,60,177,305.9999999999673,CF
8602,22,1,2,61,177,1.8990808925422526e-11,CF
8603,21,2,2,62,177,1.1245004927218105e-11,CF
8604,22,1,2,63,177,1.4551915228366852e-11,CF
8605,22,1,2,64,177,3.637978807091712e-12,CF
8606,21,2,2,65,177,306.00000000000034,CF
8607,21,2,2,66,177,1.4166667838821399e-11,CF
8608,22,1,2,67,177,3.6350922272274282e-12,CF
8609,21,2,2,68,177,3.637978807091712e-12,CF
8610,22,1,2,69,177,3.637978807091713e-12,CF
8611,21,2,2,70,177,305.99999999989086,CF
8612,22,1,2,71,177,305.99999999997453,CF
8613,22,1,2,72,177,305.9999999998872,CF
8614,21,2,2,73,177,2.1844526187918356e-11,CF
8615,22,1,2,74,177,305.9999999999744,CF
8616,22,1,2,75,177,2.9114710642372607e-11,CF
8617,22,1,2,76,177,3.637978807091713e-12,CF
8618,21,2,2,77,177,4.069633519066002e-11,CF
8619,22,2,2,78,177,3.635092227227342e-12,CF
8620,208,208,1,1,178,6752.6,MF
8621,228,228,1,2,178,26295.0,BL
8622,22,3,2,3,178,18328.000000000087,CF
8623,23,1,2,4,178,19246.000000000004,CF
8624,22,3,2,5,178,2.9103830456733704e-11,CF
8625,23,2,2,6,178,3.637978807091713e-12,CF
8626,22,3,2,7,178,3.637978807091713e-12,CF
8627,23,2,2,8,178,3.637978807091713e-12,CF
8628,22,3,2,9,178,3.637978807091713e-12,CF
8629,23,2,2,10,178,3.637978807091713e-12,CF
8630,22,3,2,11,178,1.0913936421275137e-11,CF
8631,23,2,2,12,178,3.637978807091713e-12,CF
8632,22,3,2,13,178,7.275957614183426e-12,CF
8633,23,2,2,14,178,3.637978807091713e-12,CF
8634,22,3,2,15,178,3.637978807091713e-12,CF
8635,23,2,2,16,178,1.0913936421275139e-11,CF
8636,22,3,2,17,178,1.4551915228366852e-11,CF
8637,23,2,2,18,178,3.637978807091713e-12,CF
8638,22,3,2,19,178,1.4551915228366852e-11,CF
8639,22,3,2,20,178,3.637978807091713e-12,CF
8640,21,1,2,21,178,3.637978807091713e-12,CF
8641,23,2,2,22,178,7.275957614183426e-12,CF
8642,22,3,2,23,178,7.275957614183426e-12,CF
8643,23,2,2,24,178,1.4551915228366852e-11,CF
8644,22,3,2,25,178,3.637978807091713e-12,CF
8645,23,2,2,26,178,1.8189894035458565e-11,CF
8646,21,1,2,27,178,3.637978807091713e-12,CF
8647,23,2,2,28,178,4.552358490173006e-12,CF
8648,22,3,2,29,178,305.99999999997453,CF
8649,23,2,2,30,178,1.0913936421275139e-11,CF
8650,23,2,2,31,178,3.2741809263825417e-11,CF
8651,22,3,2,32,178,305.99999999996,CF
8652,23,1,2,33,178,4.409361764601273e-12,CF
8653,23,1,2,34,178,1.0550138540565968e-10,CF
8654,23,1,2,35,178,3.974820472762943e-12,CF
8655,22,3,2,36,178,9.822542779147625e-11,CF
8656,22,3,2,37,178,3.637978807091713e-12,CF
8657,22,3,2,38,178,305.9999999999953,CF
8658,23,1,2,39,178,3.635092227227601e-12,CF
8659,22,3,2,40,178,3.637978807091713e-12,CF
8660,23,1,2,41,178,1.1641532182693481e-10,CF
8661,23,1,2,42,178,7.270184454455116e-12,CF
8662,22,3,2,43,178,305.9999999999893,CF
8663,23,1,2,44,178,305.99999999996726,CF
8664,23,1,2,45,178,305.99999999994543,CF
8665,22,3,2,46,178,305.9999999999827,CF
8666,23,1,2,47,178,306.0000000000002,CF
8667,23,1,2,48,178,4.722222612940658e-12,CF
8668,23,1,2,49,178,3.2274183325852877e-12,CF
8669,22,3,2,50,178,3.637978807091713e-12,CF
8670,23,1,2,51,178,3.6350922272276443e-12,CF
8671,22,3,2,52,178,305.99999999996845,CF
8672,22,3,2,53,178,305.99999999998624,CF
8673,23,1,2,54,178,305.9999999999782,CF
8674,22,3,2,55,178,305.9999999999817,CF
8675,21,1,2,56,178,305.999999999993,CF
8676,23,1,2,57,178,3.637978807091713e-12,CF
8677,22,3,2,58,178,305.99999999991167,CF
8678,23,1,2,59,178,305.9999999999345,CF
8679,22,3,2,60,178,305.9999999999673,CF
8680,23,1,2,61,178,1.8990808925422526e-11,CF
8681,22,3,2,62,178,1.1245004927218105e-11,CF
8682,23,1,2,63,178,1.4551915228366852e-11,CF
8683,23,1,2,64,178,3.637978807091712e-12,CF
8684,22,3,2,65,178,306.00000000000034,CF
8685,22,3,2,66,178,1.4166667838821399e-11,CF
8686,23,1,2,67,178,3.6350922272274282e-12,CF
8687,22,3,2,68,178,3.637978807091712e-12,CF
8688,23,1,2,69,178,3.637978807091713e-12,CF
8689,22,3,2,70,178,305.99999999989086,CF
8690,23,1,2,71,178,305.99999999997453,CF
8691,23,1,2,72,178,305.9999999998872,CF
8692,22,3,2,73,178,2.1844526187918356e-11,CF
8693,23,1,2,74,178,305.9999999999744,CF
8694,23,1,2,75,178,2.9114710642372607e-11,CF
8695,23,1,2,76,178,3.637978807091713e-12,CF
8696,22,3,2,77,178,4.069633519066002e-11,CF
8697,23,1,2,78,178,3.635092227227342e-12,CF
8698,23,2,2,79,178,305.9999999998802,CF
8699,209,209,1,1,179,6752.6,MF
8700,229,229,1,2,179,26295.0,BL
8701,23,1,2,3,179,18328.000000000087,CF
8702,24,2,2,4,179,19246.000000000004,CF
8703,23,4,2,5,179,2.9103830456733704e-11,CF
8704,24,1,2,6,179,3.637978807091713e-12,CF
8705,23,1,2,7,179,3.637978807091713e-12,CF
8706,24,1,2,8,179,3.637978807091713e-12,CF
8707,23,1,2,9,179,3.637978807091713e-12,CF
8708,24,1,2,10,179,3.637978807091713e-12,CF
8709,23,1,2,11,179,1.0913936421275137e-11,CF
8710,24,1,2,12,179,3.637978807091713e-12,CF
8711,23,1,2,13,179,7.275957614183426e-12,CF
8712,24,1,2,14,179,3.637978807091713e-12,CF
8713,23,1,2,15,179,3.637978807091713e-12,CF
8714,24,1,2,16,179,1.0913936421275139e-11,CF
8715,23,1,2,17,179,1.4551915228366852e-11,CF
8716,24,1,2,18,179,3.637978807091713e-12,CF
8717,23,4,2,19,179,1.4551915228366852e-11,CF
8718,23,1,2,20,179,3.637978807091713e-12,CF
8719,22,2,2,21,179,3.637978807091713e-12,CF
8720,24,1,2,22,179,7.275957614183426e-12,CF
8721,23,1,2,23,179,7.275957614183426e-12,CF
8722,24,1,2,24,179,1.4551915228366852e-11,CF
8723,23,1,2,25,179,3.637978807091713e-12,CF
8724,24,1,2,26,179,1.8189894035458565e-11,CF
8725,22,2,2,27,179,3.637978807091713e-12,CF
8726,24,1,2,28,179,4.552358490173006e-12,CF
8727,23,1,2,29,179,305.99999999997453,CF
8728,24,1,2,30,179,1.0913936421275139e-11,CF
8729,24,1,2,31,179,3.2741809263825417e-11,CF
8730,23,1,2,32,179,3.637978807091713e-12,CF
8731,24,2,2,33,179,4.409361764601273e-12,CF
8732,24,2,2,34,179,1.0550138540565968e-10,CF
8733,24,2,2,35,179,3.974820472762943e-12,CF
8734,23,1,2,36,179,9.822542779147625e-11,CF
8735,23,1,2,37,179,3.637978807091713e-12,CF
8736,23,1,2,38,179,305.9999999999953,CF
8737,24,2,2,39,179,3.635092227227601e-12,CF
8738,23,1,2,40,179,3.637978807091713e-12,CF
8739,24,2,2,41,179,1.1641532182693481e-10,CF
8740,24,2,2,42,179,7.270184454455116e-12,CF
8741,23,1,2,43,179,305.9999999999893,CF
8742,24,2,2,44,179,305.99999999996726,CF
8743,24,2,2,45,179,305.99999999994543,CF
8744,23,1,2,46,179,305.9999999999827,CF
8745,24,2,2,47,179,306.0000000000002,CF
8746,24,2,2,48,179,4.722222612940658e-12,CF
8747,24,2,2,49,179,3.2274183325852877e-12,CF
8748,23,1,2,50,179,3.637978807091713e-12,CF
8749,24,2,2,51,179,3.6350922272276443e-12,CF
8750,23,1,2,52,179,305.99999999996845,CF
8751,23,1,2,53,179,305.99999999998624,CF
8752,24,2,2,54,179,305.9999999999782,CF
8753,23,1,2,55,179,305.9999999999817,CF
8754,22,2,2,56,179,305.999999999993,CF
8755,24,2,2,57,179,3.637978807091713e-12,CF
8756,23,1,2,58,179,305.99999999991167,CF
8757,24,2,2,59,179,305.9999999999345,CF
8758,23,1,2,60,179,305.9999999999673,CF
8759,24,2,2,61,179,1.8990808925422526e-11,CF
8760,23,1,2,62,179,1.1245004927218105e-11,CF
8761,24,2,2,63,179,1.4551915228366852e-11,CF
8762,24,2,2,64,179,3.637978807091712e-12,CF
8763,23,1,2,65,179,306.00000000000034,CF
8764,23,1,2,66,179,1.4166667838821399e-11,CF
8765,24,2,2,67,179,3.6350922272274282e-12,CF
8766,23,1,2,68,179,3.637978807091712e-12,CF
8767,24,2,2,69,179,3.637978807091713e-12,CF
8768,23,1,2,70,179,305.99999999989086,CF
8769,24,2,2,71,179,305.99999999997453,CF
8770,24,2,2,72,179,305.9999999998872,CF
8771,23,1,2,73,179,2.1844526187918356e-11,CF
8772,24,2,2,74,179,305.9999999999744,CF
8773,24,2,2,75,179,2.9114710642372607e-11,CF
8774,24,2,2,76,179,3.637978807091713e-12,CF
8775,23,1,2,77,179,4.069633519066002e-11,CF
8776,24,2,2,78,179,3.635092227227342e-12,CF
8777,24,1,2,79,179,305.9999999998802,CF
8778,23,4,2,80,179,305.99999999995634,CF
8779,210,210,1,1,180,6752.6,MF
8780,230,230,1,2,180,26295.0,BL
8781,24,2,2,3,180,18328.000000000087,CF
8782,25,1,2,4,180,19246.000000000004,CF
8783,24,1,2,5,180,2.9103830456733704e-11,CF
8784,25,2,2,6,180,3.637978807091713e-12,CF
8785,24,2,2,7,180,3.637978807091713e-12,CF
8786,25,2,2,8,180,3.637978807091713e-12,CF
8787,24,2,2,9,180,3.637978807091713e-12,CF
8788,25,2,2,10,180,3.637978807091713e-12,CF
8789,24,2,2,11,180,1.0913936421275137e-11,CF
8790,25,2,2,12,180,3.637978807091713e-12,CF
8791,24,2,2,13,180,7.275957614183426e-12,CF
8792,25,2,2,14,180,3.637978807091713e-12,CF
8793,24,2,2,15,180,3.637978807091713e-12,CF
8794,25,2,2,16,180,1.0913936421275139e-11,CF
8795,24,2,2,17,180,1.4551915228366852e-11,CF
8796,25,2,2,18,180,3.637978807091713e-12,CF
8797,24,1,2,19,180,1.4551915228366852e-11,CF
8798,24,2,2,20,180,3.637978807091713e-12,CF
8799,23,3,2,21,180,3.637978807091713e-12,CF
8800,25,2,2,22,180,7.275957614183426e-12,CF
8801,24,2,2,23,180,7.275957614183426e-12,CF
8802,25,2,2,24,180,1.4551915228366852e-11,CF
8803,24,2,2,25,180,3.637978807091713e-12,CF
8804,25,2,2,26,180,1.8189894035458565e-11,CF
8805,23,3,2,27,180,3.637978807091713e-12,CF
8806,25,2,2,28,180,4.552358490173006e-12,CF
8807,24,2,2,29,180,305.99999999997453,CF
8808,25,2,2,30,180,1.0913936421275139e-11,CF
8809,25,2,2,31,180,3.2741809263825417e-11,CF
8810,24,2,2,32,180,3.637978807091713e-12,CF
8811,25,1,2,33,180,4.409361764601273e-12,CF
8812,25,1,2,34,180,1.0550138540565968e-10,CF
8813,25,1,2,35,180,3.974820472762943e-12,CF
8814,24,2,2,36,180,9.822542779147625e-11,CF
8815,24,2,2,37,180,3.637978807091713e-12,CF
8816,24,2,2,38,180,305.9999999999953,CF
8817,25,1,2,39,180,3.635092227227601e-12,CF
8818,24,2,2,40,180,3.637978807091713e-12,CF
8819,25,1,2,41,180,1.1641532182693481e-10,CF
8820,25,1,2,42,180,7.270184454455116e-12,CF
8821,24,2,2,43,180,305.9999999999893,CF
8822,25,1,2,44,180,305.99999999996726,CF
8823,25,1,2,45,180,305.99999999994543,CF
8824,24,2,2,46,180,305.9999999999827,CF
8825,25,1,2,47,180,306.0000000000002,CF
8826,25,1,2,48,180,4.722222612940658e-12,CF
8827,25,1,2,49,180,3.2274183325852877e-12,CF
8828,24,2,2,50,180,3.637978807091713e-12,CF
8829,25,1,2,51,180,3.6350922272276443e-12,CF
8830,24,2,2,52,180,305.99999999996845,CF
8831,24,2,2,53,180,305.99999999998624,CF
8832,25,1,2,54,180,305.9999999999782,CF
8833,24,2,2,55,180,305.9999999999817,CF
8834,23,3,2,56,180,305.999999999993,CF
8835,25,1,2,57,180,3.637978807091713e-12,CF
8836,24,2,2,58,180,305.99999999991167,CF
8837,25,1,2,59,180,305.9999999999345,CF
8838,24,2,2,60,180,305.9999999999673,CF
8839,25,1,2,61,180,1.8990808925422526e-11,CF
8840,24,2,2,62,180,1.1245004927218105e-11,CF
8841,25,1,2,63,180,1.4551915228366852e-11,CF
8842,25,1,2,64,180,3.637978807091712e-12,CF
8843,24,2,2,65,180,306.00000000000034,CF
8844,24,2,2,66,180,1.4166667838821399e-11,CF
8845,25,1,2,67,180,3.6350922272274282e-12,CF
8846,24,2,2,68,180,3.637978807091712e-12,CF
8847,25,1,2,69,180,3.637978807091713e-12,CF
8848,24,2,2,70,180,305.99999999989086,CF
8849,25,1,2,71,180,305.99999999997453,CF
8850,25,1,2,72,180,305.9999999998872,CF
8851,24,2,2,73,180,2.1844526187918356e-11,CF
8852,25,1,2,74,180,305.9999999999744,CF
8853,25,1,2,75,180,2.9114710642372607e-11,CF
8854,25,1,2,76,180,3.637978807091713e-12,CF
8855,24,2,2,77,180,4.069633519066002e-11,CF
8856,25,1,2,78,180,3.635092227227342e-12,CF
8857,25,2,2,79,180,305.9999999998802,CF
8858,24,1,2,80,180,305.99999999995634,CF
8859,211,211,1,1,181,6752.6,MF
8860,231,231,1,2,181,26295.0,BL
8861,25,1,2,3,181,18328.000000000087,CF
8862,26,2,2,4,181,19246.000000000004,CF
8863,25,2,2,5,181,2.9103830456733704e-11,CF
8864,26,1,2,6,181,3.637978807091713e-12,CF
8865,25,1,2,7,181,3.637978807091713e-12,CF
8866,26,1,2,8,181,3.637978807091713e-12,CF
8867,25,1,2,9,181,3.637978807091713e-12,CF
8868,26,1,2,10,181,3.637978807091713e-12,CF
8869,25,1,2,11,181,1.0913936421275137e-11,CF
8870,26,1,2,12,181,3.637978807091713e-12,CF
8871,25,1,2,13,181,7.275957614183426e-12,CF
8872,26,1,2,14,181,3.637978807091713e-12,CF
8873,25,1,2,15,181,3.637978807091713e-12,CF
8874,26,1,2,16,181,1.0913936421275139e-11,CF
8875,25,1,2,17,181,1.4551915228366852e-11,CF
8876,26,1,2,18,181,3.637978807091713e-12,CF
8877,25,2,2,19,181,1.4551915228366852e-11,CF
8878,25,1,2,20,181,3.637978807091713e-12,CF
8879,24,4,2,21,181,3.637978807091713e-12,CF
8880,26,1,2,22,181,7.275957614183426e-12,CF
8881,25,1,2,23,181,7.275957614183426e-12,CF
8882,26,1,2,24,181,1.4551915228366852e-11,CF
8883,25,1,2,25,181,3.637978807091713e-12,CF
