,identifier,timestep,area,Species
8911,53,181,305.99999999998624,CF
8912,54,181,305.9999999999782,CF
8913,55,181,305.9999999999817,CF
8914,56,181,305.999999999993,CF
8915,57,181,3.637978807091713e-12,CF
8916,58,181,305.99999999991167,CF
8917,59,181,305.9999999999345,CF
8918,60,181,305.9999999999673,CF
8919,61,181,1.8990808925422526e-11,CF
8920,62,181,1.1245004927218105e-11,CF
8921,63,181,1.4551915228366852e-11,CF
8922,64,181,3.637978807091712e-12,CF
8923,65,181,306.00000000000034,CF
8924,66,181,1.4166667838821399e-11,CF
8925,67,181,3.6350922272274282e-12,CF
8926,68,181,3.637978807091712e-12,CF
8927,69,181,3.637978807091713e-12,CF
8928,70,181,305.99999999989086,CF
8929,71,181,305.99999999997453,CF
8930,72,181,305.9999999998872,CF
8931,73,181,2.1844526187918356e-11,CF
8932,74,181,305.9999999999744,CF
8933,75,181,2.9114710642372607e-11,CF
8934,76,181,3.637978807091713e-12,CF
8935,77,181,4.069633519066002e-11,CF
8936,78,181,3.635092227227342e-12,CF
8937,79,181,305.9999999998802,CF
8938,80,181,3.637978807091713e-12,CF
8939,81,181,305.9999999999527,CF
8940,1,182,6752.6,MF
8941,2,182,26295.0,BL
8942,3,182,18328.000000000087,CF
8943,4,182,19246.000000000004,CF
8944,5,182,2.9103830456733704e-11,CF
8945,6,182,3.637978807091713e-12,CF
8946,7,182,3.637978807091713e-12,CF
8947,8,182,3.637978807091713e-12,CF
8948,9,182,3.637978807091713e-12,CF
8949,10,182,3.637978807091713e-12,CF
8950,11,182,1.0913936421275137e-11,CF
8951,12,182,3.637978807091713e-12,CF
8952,13,182,7.275957614183426e-12,CF
8953,14,182,3.637978807091713e-12,CF
8954,15,182,3.637978807091713e-12,CF
8955,16,182,1.0913936421275139e-11,CF
8956,17,182,1.4551915228366852e-11,CF
8957,18,182,3.637978807091713e-12,CF
8958,19,182,1.4551915228366852e-11,CF
8959,20,182,3.637978807091713e-12,CF
8960,21,182,3.637978807091713e-12,CF
8961,22,182,7.275957614183426e-12,CF
8962,23,182,7.275957614183426e-12,CF
8963,24,182,1.4551915228366852e-11,CF
8964,25,182,3.637978807091713e-12,CF
8965,26,182,1.8189894035458565e-11,CF
8966,27,182,3.637978807091713e-12,CF
8967,28,182,4.552358490173006e-12,CF
8968,29,182,305.99999999997453,CF
8969,30,182,1.0913936421275139e-11,CF
8970,31,182,3.2741809263825417e-11,CF
8971,32,182,3.637978807091713e-12,CF
8972,33,182,4.409361764601273e-12,CF
8973,34,182,1.0550138540565968e-10,CF
8974,35,182,3.974820472762943e-12,CF
8975,36,182,9.822542779147625e-11,CF
8976,37,182,3.637978807091713e-12,CF
8977,38,182,305.9999999999953,CF
8978,39,182,3.635092227227601e-12,CF
8979,40,182,3.637978807091713e-12,CF
8980,41,182,1.1641532182693481e-10,CF
8981,42,182,7.270184454455116e-12,CF
8982,43,182,305.9999999999893,CF
8983,44,182,305.99999999996726,CF
8984,45,182,305.99999999994543,CF
8985,46,182,305.9999999999827,CF
8986,47,182,306.0000000000002,CF
8987,48,182,4.722222612940658e-12,CF
8988,49,182,3.2274183325852877e-12,CF
8989,50,182,3.637978807091713e-12,CF
8990,51,182,3.6350922272276443e-12,CF
8991,52,182,305.99999999996845,CF
8992,53,182,305.99999999998624,CF
8993,54,182,305.9999999999782,CF
8994,55,182,305.9999999999817,CF
8995,56,182,305.999999999993,CF
8996,57,182,3.637978807091713e-12,CF
8997,58,182,305.99999999991167,CF
8998,59,182,305.9999999999345,CF
8999,60,182,305.9999999999673,CF
9000,61,182,1.8990808925422526e-11,CF
9001,62,182,1.1245004927218105e-11,CF
9002,63,182,1.4551915228366852e-11,CF
9003,64,182,3.637978807091712e-12,CF
9004,65,182,306.00000000000034,CF
9005,66,182,1.4166667838821399e-11,CF
9006,67,182,3.6350922272274282e-12,CF
9007,68,182,3.637978807091712e-12,CF
9008,69,182,3.637978807091713e-12,CF
9009,70,182,305.99999999989086,CF
9010,71,182,305.99999999997453,CF
9011,72,182,305.9999999998872,CF
9012,73,182,2.1844526187918356e-11,CF
9013,74,182,2.546585164964199e-11,CF
9014,75,182,2.9114710642372607e-11,CF
9015,76,182,3.637978807091713e-12,CF
9016,77,182,4.069633519066002e-11,CF
9017,78,182,3.635092227227342e-12,CF
9018,79,182,305.9999999998802,CF
9019,80,182,3.637978807091713e-12,CF
9020,81,182,305.9999999999527,CF
9021,82,182,305.99999999994895,CF
9022,1,183,6752.6,MF
9023,2,183,26295.0,BL
9024,3,183,18328.000000000087,CF
9025,4,183,19246.000000000004,CF
9026,5,183,2.9103830456733704e-11,CF
9027,6,183,3.637978807091713e-12,CF
9028,7,183,3.637978807091713e-12,CF
9029,8,183,3.637978807091713e-12,CF
9030,9,183,3.637978807091713e-12,CF
9031,10,183,3.637978807091713e-12,CF
9032,11,183,1.0913936421275137e-11,CF
9033,12,183,3.637978807091713e-12,CF
9034,13,183,7.275957614183426e-12,CF
9035,14,183,3.637978807091713e-12,CF
9036,15,183,3.637978807091713e-12,CF
9037,16,183,1.0913936421275139e-11,CF
9038,17,183,1.4551915228366852e-11,CF
9039,18,183,3.637978807091713e-12,CF
9040,19,183,1.4551915228366852e-11,CF
9041,20,183,3.637978807091713e-12,CF
9042,21,183,3.637978807091713e-12,CF
9043,22,183,7.275957614183426e-12,CF
9044,23,183,7.275957614183426e-12,CF
9045,24,183,1.4551915228366852e-11,CF
9046,25,183,3.637978807091713e-12,CF
9047,26,183,1.8189894035458565e-11,CF
9048,27,183,3.637978807091713e-12,CF
9049,28,183,4.552358490173006e-12,CF
9050,29,183,1.0186340659856796e-10,CF
9051,30,183,1.0913936421275139e-11,CF
9052,31,183,3.2741809263825417e-11,CF
9053,32,183,3.637978807091713e-12,CF
9054,33,183,4.409361764601273e-12,CF
9055,34,183,1.0550138540565968e-10,CF
9056,35,183,3.974820472762943e-12,CF
9057,36,183,9.822542779147625e-11,CF
9058,37,183,3.637978807091713e-12,CF
9059,38,183,305.9999999999953,CF
9060,39,183,3.635092227227601e-12,CF
9061,40,183,3.637978807091713e-12,CF
9062,41,183,1.1641532182693481e-10,CF
9063,42,183,7.270184454455116e-12,CF
9064,43,183,305.9999999999893,CF
9065,44,183,305.99999999996726,CF
9066,45,183,305.99999999994543,CF
9067,46,183,305.9999999999827,CF
9068,47,183,306.0000000000002,CF
9069,48,183,4.722222612940658e-12,CF
9070,49,183,3.2274183325852877e-12,CF
9071,50,183,3.637978807091713e-12,CF
9072,51,183,3.6350922272276443e-12,CF
9073,52,183,305.99999999996845,CF
9074,53,183,305.99999999998624,CF
9075,54,183,305.9999999999782,CF
9076,55,183,305.9999999999817,CF
9077,56,183,305.999999999993,CF
9078,57,183,3.637978807091713e-12,CF
9079,58,183,305.99999999991167,CF
9080,59,183,305.9999999999345,CF
9081,60,183,305.9999999999673,CF
9082,61,183,1.8990808925422526e-11,CF
9083,62,183,1.1245004927218105e-11,CF
9084,63,183,1.4551915228366852e-11,CF
9085,64,183,3.637978807091712e-12,CF
9086,65,183,306.00000000000034,CF
9087,66,183,1.4166667838821399e-11,CF
9088,67,183,3.6350922272274282e-12,CF
9089,68,183,3.637978807091712e-12,CF
9090,69,183,3.637978807091713e-12,CF
9091,70,183,305.99999999989086,CF
9092,71,183,305.99999999997453,CF
9093,72,183,305.9999999998872,CF
9094,73,183,2.1844526187918356e-11,CF
9095,74,183,2.546585164964199e-11,CF
9096,75,183,2.9114710642372607e-11,CF
9097,76,183,3.637978807091713e-12,CF
9098,77,183,4.069633519066002e-11,CF
9099,78,183,3.635092227227342e-12,CF
9100,79,183,305.9999999998802,CF
9101,80,183,3.637978807091713e-12,CF
9102,81,183,305.9999999999527,CF
9103,82,183,305.99999999994895,CF
9104,83,183,305.99999999987267,CF
9105,1,184,6752.6,MF
9106,2,184,26295.0,BL
9107,3,184,18328.000000000087,CF
9108,4,184,19246.000000000004,CF
9109,5,184,2.9103830456733704e-11,CF
9110,6,184,3.637978807091713e-12,CF
9111,7,184,3.637978807091713e-12,CF
9112,8,184,3.637978807091713e-12,CF
9113,9,184,3.637978807091713e-12,CF
9114,10,184,3.637978807091713e-12,CF
9115,11,184,1.0913936421275137e-11,CF
9116,12,184,3.637978807091713e-12,CF
9117,13,184,7.275957614183426e-12,CF
9118,14,184,3.637978807091713e-12,CF
9119,15,184,3.637978807091713e-12,CF
9120,16,184,1.0913936421275139e-11,CF
9121,17,184,1.4551915228366852e-11,CF
9122,18,184,3.637978807091713e-12,CF
9123,19,184,1.4551915228366852e-11,CF
9124,20,184,3.637978807091713e-12,CF
9125,21,184,3.637978807091713e-12,CF
9126,22,184,7.275957614183426e-12,CF
9127,23,184,7.275957614183426e-12,CF
9128,24,184,1.4551915228366852e-11,CF
9129,25,184,3.637978807091713e-12,CF
9130,26,184,1.8189894035458565e-11,CF
9131,27,184,3.637978807091713e-12,CF
9132,28,184,4.552358490173006e-12,CF
9133,29,184,1.0186340659856796e-10,CF
9134,30,184,1.0913936421275139e-11,CF
9135,31,184,3.2741809263825417e-11,CF
9136,32,184,3.637978807091713e-12,CF
9137,33,184,4.409361764601273e-12,CF
9138,34,184,1.0550138540565968e-10,CF
9139,35,184,3.974820472762943e-12,CF
9140,36,184,9.822542779147625e-11,CF
9141,37,184,3.637978807091713e-12,CF
9142,38,184,305.9999999999953,CF
9143,39,184,3.635092227227601e-12,CF
9144,40,184,3.637978807091713e-12,CF
9145,41,184,1.1641532182693481e-10,CF
9146,42,184,7.270184454455116e-12,CF
9147,43,184,305.9999999999893,CF
9148,44,184,305.99999999996726,CF
9149,45,184,305.99999999994543,CF
9150,46,184,305.9999999999827,CF
9151,47,184,306.0000000000002,CF
9152,48,184,4.722222612940658e-12,CF
9153,49,184,3.2274183325852877e-12,CF
9154,50,184,3.637978807091713e-12,CF
9155,51,184,3.6350922272276443e-12,CF
9156,52,184,305.99999999996845,CF
9157,53,184,305.99999999998624,CF
9158,54,184,305.9999999999782,CF
9159,55,184,305.9999999999817,CF
9160,56,184,305.999999999993,CF
9161,57,184,3.637978807091713e-12,CF
9162,58,184,305.99999999991167,CF
9163,59,184,305.9999999999345,CF
9164,60,184,305.9999999999673,CF
9165,61,184,1.8990808925422526e-11,CF
9166,62,184,1.1245004927218105e-11,CF
9167,63,184,1.4551915228366852e-11,CF
9168,64,184,3.637978807091712e-12,CF
9169,65,184,306.00000000000034,CF
9170,66,184,1.4166667838821399e-11,CF
9171,67,184,3.6350922272274282e-12,CF
9172,68,184,3.637978807091712e-12,CF
9173,69,184,3.637978807091713e-12,CF
9174,70,184,305.99999999989086,CF
9175,71,184,305.99999999989814,CF
9176,72,184,305.9999999998872,CF
9177,73,184,2.1844526187918356e-11,CF
9178,74,184,2.546585164964199e-11,CF
9179,75,184,2.9114710642372607e-11,CF
9180,76,184,3.637978807091713e-12,CF
9181,77,184,4.069633519066002e-11,CF
9182,78,184,3.635092227227342e-12,CF
9183,79,184,305.9999999998802,CF
9184,80,184,3.637978807091713e-12,CF
9185,81,184,305.9999999999527,CF
9186,82,184,305.99999999994895,CF
9187,83,184,305.99999999987267,CF
9188,84,184,7.640488242088214e-11,CF
9189,1,185,6752.6,MF
9190,2,185,26295.0,BL
9191,3,185,18328.000000000087,CF
9192,4,185,19246.000000000004,CF
9193,5,185,2.9103830456733704e-11,CF
9194,6,185,3.637978807091713e-12,CF
9195,7,185,3.637978807091713e-12,CF
9196,8,185,3.637978807091713e-12,CF
9197,9,185,3.637978807091713e-12,CF
9198,10,185,3.637978807091713e-12,CF
9199,11,185,1.0913936421275137e-11,CF
9200,12,185,3.637978807091713e-12,CF
9201,13,185,7.275957614183426e-12,CF
9202,14,185,3.637978807091713e-12,CF
9203,15,185,3.637978807091713e-12,CF
9204,16,185,1.0913936421275139e-11,CF
9205,17,185,1.4551915228366852e-11,CF
9206,18,185,3.637978807091713e-12,CF
9207,19,185,1.4551915228366852e-11,CF
9208,20,185,3.637978807091713e-12,CF
9209,21,185,3.637978807091713e-12,CF
9210,22,185,7.275957614183426e-12,CF
9211,23,185,7.275957614183426e-12,CF
9212,24,185,1.4551915228366852e-11,CF
9213,25,185,3.637978807091713e-12,CF
9214,26,185,1.8189894035458565e-11,CF
9215,27,185,3.637978807091713e-12,CF
9216,28,185,4.552358490173006e-12,CF
9217,29,185,1.0186340659856796e-10,CF
9218,30,185,1.0913936421275139e-11,CF
9219,31,185,3.2741809263825417e-11,CF
9220,32,185,3.637978807091713e-12,CF
9221,33,185,4.409361764601273e-12,CF
9222,34,185,1.0550138540565968e-10,CF
9223,35,185,3.974820472762943e-12,CF
9224,36,185,9.822542779147625e-11,CF
9225,37,185,3.637978807091713e-12,CF
9226,38,185,305.9999999999953,CF
9227,39,185,3.635092227227601e-12,CF
9228,40,185,3.637978807091713e-12,CF
9229,41,185,1.1641532182693481e-10,CF
9230,42,185,7.270184454455116e-12,CF
9231,43,185,305.9999999999893,CF
9232,44,185,305.99999999996726,CF
9233,45,185,305.99999999994543,CF
9234,46,185,305.9999999999827,CF
9235,47,185,306.0000000000002,CF
9236,48,185,4.722222612940658e-12,CF
9237,49,185,3.2274183325852877e-12,CF
9238,50,185,3.637978807091713e-12,CF
9239,51,185,3.6350922272276443e-12,CF
9240,52,185,305.99999999996845,CF
9241,53,185,305.99999999998624,CF
9242,54,185,305.9999999999782,CF
9243,55,185,305.9999999999817,CF
9244,56,185,305.999999999993,CF
9245,57,185,3.637978807091713e-12,CF
9246,58,185,305.99999999991167,CF
9247,59,185,305.9999999999345,CF
9248,60,185,305.9999999999673,CF
9249,61,185,1.8990808925422526e-11,CF
9250,62,185,1.1245004927218105e-11,CF
9251,63,185,1.4551915228366852e-11,CF
9252,64,185,3.637978807091712e-12,CF
9253,65,185,306.00000000000034,CF
9254,66,185,1.4166667838821399e-11,CF
9255,67,185,3.6350922272274282e-12,CF
9256,68,185,3.637978807091712e-12,CF
9257,69,185,3.637978807091713e-12,CF
9258,70,185,305.99999999989086,CF
9259,71,185,305.99999999989814,CF
9260,72,185,305.9999999998872,CF
9261,73,185,2.1844526187918356e-11,CF
9262,74,185,2.546585164964199e-11,CF
9263,75,185,2.9114710642372607e-11,CF
9264,76,185,3.637978807091713e-12,CF
9265,77,185,4.069633519066002e-11,CF
9266,78,185,3.635092227227342e-12,CF
9267,79,185,305.9999999998802,CF
9268,80,185,3.637978807091713e-12,CF
9269,81,185,305.9999999999527,CF
9270,82,185,305.99999999994895,CF
9271,83,185,305.99999999987267,CF
9272,84,185,7.640488242088214e-11,CF
9273,1,186,6752.6,MF
9274,2,186,26295.0,BL
9275,3,186,18328.000000000087,CF
9276,4,186,19246.000000000004,CF
9277,5,186,2.9103830456733704e-11,CF
9278,6,186,3.637978807091713e-12,CF
9279,7,186,3.637978807091713e-12,CF
9280,8,186,3.637978807091713e-12,CF
9281,9,186,3.637978807091713e-12,CF
9282,10,186,3.637978807091713e-12,CF
9283,11,186,1.0913936421275137e-11,CF
9284,12,186,3.637978807091713e-12,CF
9285,13,186,7.275957614183426e-12,CF
9286,14,186,3.637978807091713e-12,CF
9287,15,186,3.637978807091713e-12,CF
9288,16,186,1.0913936421275139e-11,CF
9289,17,186,1.4551915228366852e-11,CF
9290,18,186,3.637978807091713e-12,CF
9291,19,186,1.4551915228366852e-11,CF
9292,20,186,3.637978807091713e-12,CF
9293,21,186,3.637978807091713e-12,CF
9294,22,186,7.275957614183426e-12,CF
9295,23,186,7.275957614183426e-12,CF
9296,24,186,1.4551915228366852e-11,CF
9297,25,186,3.637978807091713e-12,CF
9298,26,186,1.8189894035458565e-11,CF
9299,27,186,3.637978807091713e-12,CF
9300,28,186,4.552358490173006e-12,CF
9301,29,186,1.0186340659856796e-10,CF
9302,30,186,1.0913936421275139e-11,CF
9303,31,186,3.2741809263825417e-11,CF
9304,32,186,3.637978807091713e-12,CF
9305,33,186,4.409361764601273e-12,CF
9306,34,186,1.0550138540565968e-10,CF
9307,35,186,3.974820472762943e-12,CF
9308,36,186,9.822542779147625e-11,CF
9309,37,186,3.637978807091713e-12,CF
9310,38,186,305.9999999999953,CF
9311,39,186,3.635092227227601e-12,CF
9312,40,186,3.637978807091713e-12,CF
9313,41,186,1.1641532182693481e-10,CF
9314,42,186,7.270184454455116e-12,CF
9315,43,186,305.9999999999893,CF
9316,44,186,305.99999999996726,CF
9317,45,186,305.99999999994543,CF
9318,46,186,305.9999999999827,CF
9319,47,186,306.0000000000002,CF
9320,48,186,4.722222612940658e-12,CF
9321,49,186,3.2274183325852877e-12,CF
9322,50,186,3.637978807091713e-12,CF
9323,51,186,3.6350922272276443e-12,CF
9324,52,186,305.99999999996845,CF
9325,53,186,305.99999999998624,CF
9326,54,186,305.9999999999418,CF
9327,55,186,305.9999999999817,CF
9328,56,186,305.999999999993,CF
9329,57,186,3.637978807091713e-12,CF
9330,58,186,305.99999999991167,CF
9331,59,186,305.9999999999345,CF
9332,60,186,305.9999999999673,CF
9333,61,186,1.8990808925422526e-11,CF
9334,62,186,1.1245004927218105e-11,CF
9335,63,186,1.4551915228366852e-11,CF
9336,64,186,3.637978807091712e-12,CF
9337,65,186,306.00000000000034,CF
9338,66,186,1.4166667838821399e-11,CF
9339,67,186,3.6350922272274282e-12,CF
9340,68,186,3.637978807091712e-12,CF
9341,69,186,3.637978807091713e-12,CF
9342,70,186,305.99999999989086,CF
9343,71,186,305.99999999989814,CF
9344,72,186,305.9999999998872,CF
9345,73,186,2.1844526187918356e-11,CF
9346,74,186,2.546585164964199e-11,CF
9347,75,186,2.9114710642372607e-11,CF
9348,76,186,3.637978807091713e-12,CF
9349,77,186,4.069633519066002e-11,CF
9350,78,186,3.635092227227342e-12,CF
9351,79,186,305.9999999998802,CF
9352,80,186,3.637978807091713e-12,CF
9353,81,186,305.9999999999527,CF
9354,82,186,305.99999999994895,CF
9355,83,186,305.99999999987267,CF
9356,84,186,7.640488242088214e-11,CF
9357,85,186,3.638489509682781e-11,CF
9358,1,187,6752.6,MF
9359,2,187,26295.0,BL
9360,3,187,18328.000000000087,CF
9361,4,187,19246.000000000004,CF
9362,5,187,2.9103830456733704e-11,CF
9363,6,187,3.637978807091713e-12,CF
9364,7,187,3.637978807091713e-12,CF
9365,8,187,3.637978807091713e-12,CF
9366,9,187,3.637978807091713e-12,CF
9367,10,187,3.637978807091713e-12,CF
9368,11,187,1.0913936421275137e-11,CF
9369,12,187,3.637978807091713e-12,CF
9370,13,187,7.275957614183426e-12,CF
9371,14,187,3.637978807091713e-12,CF
9372,15,187,3.637978807091713e-12,CF
9373,16,187,1.0913936421275139e-11,CF
9374,17,187,1.4551915228366852e-11,CF
9375,18,187,3.637978807091713e-12,CF
9376,19,187,1.4551915228366852e-11,CF
9377,20,187,3.637978807091713e-12,CF
9378,21,187,3.637978807091713e-12,CF
9379,22,187,7.275957614183426e-12,CF
9380,23,187,7.275957614183426e-12,CF
9381,24,187,1.4551915228366852e-11,CF
9382,25,187,3.637978807091713e-12,CF
9383,26,187,1.8189894035458565e-11,CF
9384,27,187,3.637978807091713e-12,CF
9385,28,187,4.552358490173006e-12,CF
9386,29,187,1.0186340659856796e-10,CF
9387,30,187,1.0913936421275139e-11,CF
9388,31,187,3.2741809263825417e-11,CF
9389,32,187,3.637978807091713e-12,CF
9390,33,187,4.409361764601273e-12,CF
9391,34,187,1.0550138540565968e-10,CF
9392,35,187,3.974820472762943e-12,CF
9393,36,187,9.822542779147625e-11,CF
9394,37,187,3.637978807091713e-12,CF
9395,38,187,305.9999999999953,CF
9396,39,187,3.635092227227601e-12,CF
9397,40,187,3.637978807091713e-12,CF
9398,41,187,1.1641532182693481e-10,CF
9399,42,187,7.270184454455116e-12,CF
9400,43,187,305.9999999999893,CF
9401,44,187,305.99999999996726,CF
9402,45,187,305.99999999994543,CF
9403,46,187,305.9999999999827,CF
9404,47,187,306.0000000000002,CF
9405,48,187,4.722222612940658e-12,CF
9406,49,187,3.2274183325852877e-12,CF
9407,50,187,3.637978807091713e-12,CF
9408,51,187,3.6350922272276443e-12,CF
9409,52,187,305.99999999996845,CF
9410,53,187,305.99999999998624,CF
9411,54,187,305.9999999999418,CF
9412,55,187,305.9999999999817,CF
9413,56,187,305.999999999993,CF
9414,57,187,3.637978807091713e-12,CF
9415,58,187,305.99999999991167,CF
9416,59,187,305.9999999999345,CF
9417,60,187,305.9999999999673,CF
9418,61,187,1.8990808925422526e-11,CF
9419,62,187,1.1245004927218105e-11,CF
9420,63,187,1.4551915228366852e-11,CF
9421,64,187,3.637978807091712e-12,CF
9422,65,187,306.00000000000034,CF
9423,66,187,1.4166667838821399e-11,CF
9424,67,187,3.6350922272274282e-12,CF
9425,68,187,3.637978807091712e-12,CF
9426,69,187,3.637978807091713e-12,CF
9427,70,187,305.99999999989086,CF
9428,71,187,305.99999999989814,CF
9429,72,187,305.9999999998872,CF
9430,73,187,2.1844526187918356e-11,CF
9431,74,187,2.1827872842550278e-11,CF
9432,75,187,2.9114710642372607e-11,CF
9433,76,187,3.637978807091713e-12,CF
9434,77,187,4.069633519066002e-11,CF
9435,78,187,3.635092227227342e-12,CF
9436,79,187,305.9999999998802,CF
9437,80,187,3.637978807091713e-12,CF
9438,81,187,305.9999999999527,CF
9439,82,187,305.99999999994895,CF
9440,83,187,305.99999999987267,CF
9441,84,187,7.640488242088214e-11,CF
9442,85,187,3.638489509682781e-11,CF
9443,86,187,3.6379788070917146e-12,CF
9444,1,188,6752.6,MF
9445,2,188,26295.0,BL
9446,3,188,18022.000000000222,CF
9447,4,188,19246.000000000004,CF
9448,5,188,2.9103830456733704e-11,CF
9449,6,188,3.637978807091713e-12,CF
9450,7,188,3.637978807091713e-12,CF
9451,8,188,3.637978807091713e-12,CF
9452,9,188,3.637978807091713e-12,CF
9453,10,188,3.637978807091713e-12,CF
9454,11,188,1.0913936421275137e-11,CF
9455,12,188,3.637978807091713e-12,CF
9456,13,188,7.275957614183426e-12,CF
9457,14,188,3.637978807091713e-12,CF
9458,15,188,3.637978807091713e-12,CF
9459,16,188,1.0913936421275139e-11,CF
9460,17,188,1.4551915228366852e-11,CF
9461,18,188,3.637978807091713e-12,CF
9462,19,188,1.4551915228366852e-11,CF
9463,20,188,3.637978807091713e-12,CF
9464,21,188,3.637978807091713e-12,CF
9465,22,188,7.275957614183426e-12,CF
9466,23,188,7.275957614183426e-12,CF
9467,24,188,1.4551915228366852e-11,CF
9468,25,188,3.637978807091713e-12,CF
9469,26,188,1.8189894035458565e-11,CF
9470,27,188,3.637978807091713e-12,CF
9471,28,188,4.552358490173006e-12,CF
9472,29,188,1.0186340659856796e-10,CF
9473,30,188,1.0913936421275139e-11,CF
9474,31,188,3.2741809263825417e-11,CF
9475,32,188,3.637978807091713e-12,CF
9476,33,188,4.409361764601273e-12,CF
9477,34,188,1.0550138540565968e-10,CF
9478,35,188,3.974820472762943e-12,CF
9479,36,188,9.822542779147625e-11,CF
9480,37,188,3.637978807091713e-12,CF
9481,38,188,305.9999999999953,CF
9482,39,188,3.635092227227601e-12,CF
9483,40,188,3.637978807091713e-12,CF
9484,41,188,1.1641532182693481e-10,CF
9485,42,188,7.270184454455116e-12,CF
9486,43,188,305.9999999999893,CF
9487,44,188,305.99999999996726,CF
9488,45,188,305.99999999994543,CF
9489,46,188,305.9999999999827,CF
9490,47,188,306.0000000000002,CF
9491,48,188,4.722222612940658e-12,CF
9492,49,188,3.2274183325852877e-12,CF
9493,50,188,3.637978807091713e-12,CF
9494,51,188,3.6350922272276443e-12,CF
9495,52,188,305.99999999996845,CF
9496,53,188,305.99999999998624,CF
9497,54,188,305.9999999999418,CF
9498,55,188,305.9999999999817,CF
9499,56,188,305.999999999993,CF
9500,57,188,3.637978807091713e-12,CF
9501,58,188,305.99999999991167,CF
9502,59,188,305.9999999999345,CF
9503,60,188,305.9999999999673,CF
9504,61,188,1.8990808925422526e-11,CF
9505,62,188,1.1245004927218105e-11,CF
9506,63,188,1.4551915228366852e-11,CF
9507,64,188,3.637978807091712e-12,CF
9508,65,188,306.00000000000034,CF
9509,66,188,1.4166667838821399e-11,CF
9510,67,188,3.6350922272274282e-12,CF
9511,68,188,3.637978807091712e-12,CF
9512,69,188,3.637978807091713e-12,CF
9513,70,188,305.99999999989086,CF
9514,71,188,305.99999999989814,CF
9515,72,188,305.9999999998872,CF
9516,73,188,2.1844526187918356e-11,CF
9517,74,188,2.1827872842550278e-11,CF
9518,75,188,2.9114710642372607e-11,CF
9519,76,188,3.637978807091713e-12,CF
9520,77,188,4.069633519066002e-11,CF
9521,78,188,3.635092227227342e-12,CF
9522,79,188,305.9999999998802,CF
9523,80,188,3.637978807091713e-12,CF
9524,81,188,305.9999999999527,CF
9525,82,188,305.99999999994895,CF
9526,83,188,305.99999999987267,CF
9527,84,188,7.640488242088214e-11,CF
9528,85,188,3.638489509682781e-11,CF
9529,86,188,3.6379788070917146e-12,CF
9530,87,188,305.99999999986625,CF
9531,1,189,6752.6,MF
9532,2,189,26295.0,BL
9533,3,189,18022.000000000222,CF
9534,4,189,19246.000000000004,CF
9535,5,189,2.9103830456733704e-11,CF
9536,6,189,3.637978807091713e-12,CF
9537,7,189,3.637978807091713e-12,CF
9538,8,189,3.637978807091713e-12,CF
9539,9,189,3.637978807091713e-12,CF
9540,10,189,3.637978807091713e-12,CF
9541,11,189,1.0913936421275137e-11,CF
9542,12,189,3.637978807091713e-12,CF
9543,13,189,7.275957614183426e-12,CF
9544,14,189,3.637978807091713e-12,CF
9545,15,189,3.637978807091713e-12,CF
9546,16,189,1.0913936421275139e-11,CF
9547,17,189,1.4551915228366852e-11,CF
9548,18,189,3.637978807091713e-12,CF
9549,19,189,1.4551915228366852e-11,CF
9550,20,189,3.637978807091713e-12,CF
9551,21,189,3.637978807091713e-12,CF
9552,22,189,7.275957614183426e-12,CF
9553,23,189,7.275957614183426e-12,CF
9554,24,189,1.4551915228366852e-11,CF
9555,25,189,3.637978807091713e-12,CF
9556,26,189,1.8189894035458565e-11,CF
9557,27,189,3.637978807091713e-12,CF
9558,28,189,4.552358490173006e-12,CF
9559,29,189,1.0186340659856796e-10,CF
9560,30,189,1.0913936421275139e-11,CF
9561,31,189,3.2741809263825417e-11,CF
9562,32,189,3.637978807091713e-12,CF
9563,33,189,4.409361764601273e-12,CF
9564,34,189,1.0186340659856796e-10,CF
9565,35,189,3.974820472762943e-12,CF
9566,36,189,9.822542779147625e-11,CF
9567,37,189,3.637978807091713e-12,CF
9568,38,189,305.9999999999953,CF
9569,39,189,3.635092227227601e-12,CF
9570,40,189,3.637978807091713e-12,CF
9571,41,189,1.1641532182693481e-10,CF
9572,42,189,7.270184454455116e-12,CF
9573,43,189,305.9999999999893,CF
9574,44,189,305.99999999996726,CF
9575,45,189,305.99999999994543,CF
9576,46,189,305.9999999999827,CF
9577,47,189,306.0000000000002,CF
9578,48,189,4.722222612940658e-12,CF
9579,49,189,3.2274183325852877e-12,CF
9580,50,189,3.637978807091713e-12,CF
9581,51,189,3.6350922272276443e-12,CF
9582,52,189,305.99999999996845,CF
9583,53,189,305.99999999998624,CF
9584,54,189,305.9999999999418,CF
9585,55,189,305.9999999999817,CF
9586,56,189,305.999999999993,CF
9587,57,189,3.637978807091713e-12,CF
9588,58,189,305.99999999991167,CF
9589,59,189,305.9999999999345,CF
9590,60,189,305.9999999999673,CF
9591,61,189,1.8990808925422526e-11,CF
9592,62,189,1.1245004927218105e-11,CF
9593,63,189,1.4551915228366852e-11,CF
9594,64,189,3.637978807091712e-12,CF
9595,65,189,306.00000000000034,CF
9596,66,189,1.4166667838821399e-11,CF
9597,67,189,3.6350922272274282e-12,CF
9598,68,189,3.637978807091712e-12,CF
9599,69,189,3.637978807091713e-12,CF
9600,70,189,305.99999999989086,CF
9601,71,189,305.99999999989814,CF
